fecha,cod_ine,municipio,confirmados
2020-03-26,50101,Potosí,1
2020-03-28,50101,Potosí,2
2020-03-31,50101,Potosí,1
2020-04-02,50101,Potosí,1
2020-04-06,50101,Potosí,3
2020-04-07,50101,Potosí,2
2020-04-08,50101,Potosí,3
2020-04-11,50101,Potosí,2
2020-04-16,50101,Potosí,1
2020-04-17,50101,Potosí,1
2020-04-17,51201,Uyuni,1
2020-04-19,50101,Potosí,1
2020-04-22,50101,Potosí,2
2020-04-25,50101,Potosí,2
2020-04-25,50901,"Colcha ""K""",3
2020-05-04,50101,Potosí,7
2020-05-05,51201,Uyuni,2
2020-05-11,50901,"Colcha ""K""",1
2020-05-17,50203,Llallagua,2
2020-05-18,50203,Llallagua,1
2020-05-20,50203,Llallagua,1
2020-05-21,50203,Llallagua,1
2020-05-24,50201,Uncía,1
2020-05-25,50203,Llallagua,2
2020-05-28,50101,Potosí,2
2020-05-29,50203,Llallagua,2
2020-05-31,50101,Potosí,19
2020-05-31,50203,Llallagua,1
2020-06-01,50901,"Colcha ""K""",2
2020-06-02,50101,Potosí,8
2020-06-02,50203,Llallagua,15
2020-06-03,50203,Llallagua,5
2020-06-04,50101,Potosí,16
2020-06-04,50203,Llallagua,5
2020-06-05,50101,Potosí,1
2020-06-05,50203,Llallagua,27
2020-06-06,50203,Llallagua,24
2020-06-07,50101,Potosí,9
2020-06-07,50203,Llallagua,3
2020-06-08,50201,Uncía,5
2020-06-09,50101,Potosí,5
2020-06-09,50201,Uncía,7
2020-06-10,50201,Uncía,5
2020-06-11,50101,Potosí,25
2020-06-11,50201,Uncía,16
2020-06-11,50203,Llallagua,21
2020-06-11,51501,Villazón,1
2020-06-12,50201,Uncía,3
2020-06-12,50203,Llallagua,3
2020-06-13,50101,Potosí,12
2020-06-13,50201,Uncía,2
2020-06-13,50203,Llallagua,7
2020-06-14,50101,Potosí,2
2020-06-14,50201,Uncía,3
2020-06-14,50203,Llallagua,25
2020-06-14,51501,Villazón,6
2020-06-15,50101,Potosí,3
2020-06-15,50201,Uncía,1
2020-06-15,50203,Llallagua,7
2020-06-15,51201,Uyuni,1
2020-06-16,50201,Uncía,9
2020-06-16,50203,Llallagua,9
2020-06-17,50101,Potosí,6
2020-06-17,50203,Llallagua,6
2020-06-17,51501,Villazón,5
2020-06-18,50101,Potosí,10
2020-06-18,50203,Llallagua,4
2020-06-19,50101,Potosí,13
2020-06-19,50201,Uncía,1
2020-06-19,51201,Uyuni,1
2020-06-20,50101,Potosí,10
2020-06-20,50201,Uncía,4
2020-06-20,50203,Llallagua,2
2020-06-20,51501,Villazón,1
2020-06-21,50201,Uncía,3
2020-06-21,50401,Colquechaca,1
2020-06-22,50101,Potosí,45
2020-06-22,50201,Uncía,32
2020-06-22,50203,Llallagua,41
2020-06-23,50101,Potosí,9
2020-06-23,51102,"Caiza ""D""",1
2020-06-23,51201,Uyuni,4
2020-06-24,50101,Potosí,7
2020-06-24,50201,Uncía,5
2020-06-24,50203,Llallagua,3
2020-06-24,51501,Villazón,1
2020-06-25,50101,Potosí,8
2020-06-25,50301,Betanzos,1
2020-06-25,51201,Uyuni,3
2020-06-26,50203,Llallagua,1
2020-06-27,50203,Llallagua,14
2020-06-28,50101,Potosí,12
2020-06-28,50201,Uncía,1
2020-06-28,50203,Llallagua,17
2020-06-28,50204,Chuquihuta Ayllu Jucumani,1
2020-06-28,51201,Uyuni,5
2020-06-28,51501,Villazón,2
2020-06-29,50101,Potosí,11
2020-06-29,50901,"Colcha ""K""",4
2020-06-29,51102,"Caiza ""D""",8
2020-06-30,50101,Potosí,7
2020-06-30,51102,"Caiza ""D""",1
2020-06-30,51201,Uyuni,2
2020-07-01,50101,Potosí,10
2020-07-01,50601,Cotagaita,2
2020-07-01,50701,Sacaca,1
2020-07-01,51501,Villazón,2
2020-07-02,50201,Uncía,2
2020-07-02,50203,Llallagua,29
2020-07-03,50101,Potosí,6
2020-07-03,50201,Uncía,1
2020-07-03,50203,Llallagua,1
2020-07-04,50101,Potosí,22
2020-07-04,50301,Betanzos,1
2020-07-04,50401,Colquechaca,2
2020-07-04,50403,Pocoata,1
2020-07-04,50404,Ocurí,2
2020-07-04,50502,Toro Toro,1
2020-07-04,50802,Atocha,1
2020-07-05,50301,Betanzos,3
2020-07-06,50201,Uncía,5
2020-07-06,50202,Chayanta,5
2020-07-06,50203,Llallagua,9
2020-07-06,50901,"Colcha ""K""",2
2020-07-07,50101,Potosí,2
2020-07-07,50102,Tinguipaya,4
2020-07-07,50201,Uncía,2
2020-07-07,50203,Llallagua,3
2020-07-07,50204,Chuquihuta Ayllu Jucumani,2
2020-07-07,50301,Betanzos,1
2020-07-07,50802,Atocha,5
2020-07-08,50101,Potosí,4
2020-07-08,50102,Tinguipaya,2
2020-07-08,50203,Llallagua,16
2020-07-08,50301,Betanzos,1
2020-07-08,50404,Ocurí,1
2020-07-08,50802,Atocha,1
2020-07-08,51501,Villazón,5
2020-07-09,50101,Potosí,2
2020-07-09,50301,Betanzos,1
2020-07-09,50403,Pocoata,1
2020-07-09,50601,Cotagaita,1
2020-07-09,50701,Sacaca,1
2020-07-09,50802,Atocha,1
2020-07-09,51102,"Caiza ""D""",1
2020-07-09,51201,Uyuni,2
2020-07-09,51202,Tomave,1
2020-07-09,51501,Villazón,2
2020-07-10,50101,Potosí,3
2020-07-11,50101,Potosí,10
2020-07-11,51101,Puna,1
2020-07-12,50201,Uncía,10
2020-07-12,50203,Llallagua,12
2020-07-12,50204,Chuquihuta Ayllu Jucumani,5
2020-07-12,50401,Colquechaca,2
2020-07-12,50403,Pocoata,3
2020-07-12,50404,Ocurí,4
2020-07-12,51201,Uyuni,1
2020-07-13,50101,Potosí,8
2020-07-13,50401,Colquechaca,2
2020-07-13,50802,Atocha,11
2020-07-13,51201,Uyuni,1
2020-07-13,51501,Villazón,2
2020-07-14,50101,Potosí,24
2020-07-14,50203,Llallagua,11
2020-07-14,50401,Colquechaca,2
2020-07-14,50403,Pocoata,3
2020-07-14,50602,Vitiche,1
2020-07-14,50702,Caripuyo,3
2020-07-14,51101,Puna,1
2020-07-14,51302,Acasio,2
2020-07-14,51501,Villazón,3
2020-07-15,50101,Potosí,28
2020-07-15,50203,Llallagua,1
2020-07-15,50301,Betanzos,1
2020-07-15,50801,Tupiza,1
2020-07-16,50101,Potosí,20
2020-07-16,50203,Llallagua,20
2020-07-16,50301,Betanzos,5
2020-07-16,50404,Ocurí,1
2020-07-16,50602,Vitiche,2
2020-07-16,50802,Atocha,4
2020-07-16,50901,"Colcha ""K""",2
2020-07-16,51101,Puna,2
2020-07-16,51202,Tomave,1
2020-07-16,51501,Villazón,2
2020-07-16,51601,San Agustín,1
2020-07-17,50101,Potosí,3
2020-07-17,50203,Llallagua,1
2020-07-17,50301,Betanzos,18
2020-07-17,50802,Atocha,1
2020-07-17,51201,Uyuni,3
2020-07-18,50101,Potosí,4
2020-07-18,50404,Ocurí,1
2020-07-18,50901,"Colcha ""K""",6
2020-07-19,50101,Potosí,63
2020-07-19,50203,Llallagua,2
2020-07-19,50403,Pocoata,3
2020-07-19,50404,Ocurí,2
2020-07-19,51102,"Caiza ""D""",1
2020-07-19,51201,Uyuni,1
2020-07-19,51501,Villazón,3
2020-07-20,50101,Potosí,1
2020-07-20,50202,Chayanta,10
2020-07-20,50901,"Colcha ""K""",5
2020-07-22,50101,Potosí,22
2020-07-22,50203,Llallagua,18
2020-07-22,50301,Betanzos,2
2020-07-22,50403,Pocoata,2
2020-07-22,50901,"Colcha ""K""",4
2020-07-22,51101,Puna,7
2020-07-22,51202,Tomave,3
2020-07-22,51501,Villazón,3
2020-07-23,50101,Potosí,10
2020-07-23,50203,Llallagua,1
2020-07-23,50502,Toro Toro,2
2020-07-23,51201,Uyuni,1
2020-07-23,51501,Villazón,3
2020-07-24,50101,Potosí,36
2020-07-24,50102,Tinguipaya,1
2020-07-24,50201,Uncía,3
2020-07-24,50202,Chayanta,2
2020-07-24,50203,Llallagua,57
2020-07-24,50301,Betanzos,3
2020-07-24,50402,Ravelo,2
2020-07-24,50404,Ocurí,1
2020-07-24,50501,San Pedro,1
2020-07-24,51201,Uyuni,10
2020-07-24,51302,Acasio,2
2020-07-24,51402,Tahua,1
2020-07-25,50101,Potosí,1
2020-07-25,50203,Llallagua,3
2020-07-25,50901,"Colcha ""K""",1
2020-07-26,50101,Potosí,3
2020-07-26,50201,Uncía,3
2020-07-26,50202,Chayanta,2
2020-07-26,50203,Llallagua,13
2020-07-26,50301,Betanzos,2
2020-07-26,50802,Atocha,22
2020-07-26,51201,Uyuni,1
2020-07-27,50802,Atocha,3
2020-07-27,50901,"Colcha ""K""",2
2020-07-27,51201,Uyuni,2
2020-07-28,50203,Llallagua,15
2020-07-29,50502,Toro Toro,4
2020-07-29,50901,"Colcha ""K""",2
2020-07-30,50301,Betanzos,1
2020-07-30,50302,Chaquí,1
2020-07-30,50802,Atocha,1
2020-07-30,51201,Uyuni,2
2020-07-30,51203,Porco,1
2020-07-31,50101,Potosí,8
2020-07-31,50402,Ravelo,1
2020-07-31,50403,Pocoata,1
2020-07-31,50404,Ocurí,1
2020-07-31,50901,"Colcha ""K""",3
2020-07-31,51201,Uyuni,1
2020-07-31,51203,Porco,1
2020-08-01,50101,Potosí,10
2020-08-01,50201,Uncía,4
2020-08-01,50203,Llallagua,11
2020-08-01,50404,Ocurí,9
2020-08-02,50101,Potosí,49
2020-08-02,50402,Ravelo,4
2020-08-02,50403,Pocoata,3
2020-08-03,50101,Potosí,7
2020-08-03,50201,Uncía,1
2020-08-03,50203,Llallagua,16
2020-08-03,50402,Ravelo,4
2020-08-03,50403,Pocoata,1
2020-08-03,50404,Ocurí,6
2020-08-03,50802,Atocha,14
2020-08-03,50901,"Colcha ""K""",1
2020-08-03,51201,Uyuni,1
2020-08-04,50101,Potosí,3
2020-08-04,50201,Uncía,19
2020-08-04,50202,Chayanta,1
2020-08-04,50203,Llallagua,15
2020-08-04,50402,Ravelo,4
2020-08-04,50403,Pocoata,1
2020-08-05,50201,Uncía,17
2020-08-05,50203,Llallagua,35
2020-08-05,50301,Betanzos,9
2020-08-05,50402,Ravelo,3
2020-08-05,50502,Toro Toro,9
2020-08-05,50801,Tupiza,2
2020-08-05,51402,Tahua,2
2020-08-06,50203,Llallagua,4
2020-08-06,50501,San Pedro,4
2020-08-06,50801,Tupiza,3
2020-08-06,50901,"Colcha ""K""",2
2020-08-07,50203,Llallagua,18
2020-08-07,50402,Ravelo,2
2020-08-07,50404,Ocurí,3
2020-08-07,50901,"Colcha ""K""",9
2020-08-08,50101,Potosí,4
2020-08-08,50201,Uncía,3
2020-08-08,50203,Llallagua,13
2020-08-08,50204,Chuquihuta Ayllu Jucumani,2
2020-08-08,50402,Ravelo,1
2020-08-08,50502,Toro Toro,4
2020-08-08,51201,Uyuni,1
2020-08-09,50101,Potosí,17
2020-08-09,50201,Uncía,7
2020-08-09,50203,Llallagua,2
2020-08-09,50501,San Pedro,2
2020-08-09,50802,Atocha,12
2020-08-10,50101,Potosí,8
2020-08-10,50201,Uncía,6
2020-08-10,50203,Llallagua,17
2020-08-10,50301,Betanzos,3
2020-08-10,50501,San Pedro,2
2020-08-10,50502,Toro Toro,1
2020-08-10,50601,Cotagaita,1
2020-08-10,50801,Tupiza,2
2020-08-10,51101,Puna,4
2020-08-10,51201,Uyuni,7
2020-08-10,51402,Tahua,3
2020-08-10,51501,Villazón,27
2020-08-11,50101,Potosí,245
2020-08-11,50201,Uncía,6
2020-08-11,50203,Llallagua,36
2020-08-11,50402,Ravelo,2
2020-08-11,50801,Tupiza,2
2020-08-12,50101,Potosí,81
2020-08-12,50201,Uncía,4
2020-08-12,50203,Llallagua,12
2020-08-12,50301,Betanzos,6
2020-08-12,50602,Vitiche,2
2020-08-12,50801,Tupiza,2
2020-08-12,50901,"Colcha ""K""",7
2020-08-12,51101,Puna,5
2020-08-12,51103,Ckochas,1
2020-08-13,50101,Potosí,185
2020-08-13,50201,Uncía,3
2020-08-13,50203,Llallagua,8
2020-08-13,50402,Ravelo,2
2020-08-13,50403,Pocoata,1
2020-08-13,50404,Ocurí,4
2020-08-13,50502,Toro Toro,7
2020-08-13,50701,Sacaca,1
2020-08-13,50801,Tupiza,2
2020-08-13,51101,Puna,2
2020-08-13,51102,"Caiza ""D""",20
2020-08-13,51501,Villazón,21
2020-08-14,50101,Potosí,192
2020-08-14,50203,Llallagua,12
2020-08-14,50403,Pocoata,3
2020-08-14,50404,Ocurí,1
2020-08-14,50801,Tupiza,4
2020-08-14,50901,"Colcha ""K""",1
2020-08-14,51101,Puna,11
2020-08-14,51102,"Caiza ""D""",4
2020-08-14,51501,Villazón,7
2020-08-15,50101,Potosí,122
2020-08-15,50201,Uncía,9
2020-08-15,50202,Chayanta,6
2020-08-15,50203,Llallagua,13
2020-08-15,50401,Colquechaca,6
2020-08-15,50403,Pocoata,1
